X1,X2
0.9166666666666666,0.08333333333333333
0.9166666666666666,0.21428571428571427
0.8333333333333334,0
0.8333333333333334,0.09090909090909091
0.9166666666666666,0
0.75,0
0.9166666666666666,0
0.8333333333333334,0
0.8333333333333334,0
0.75,0
0.6666666666666666,0
0.75,0
0.8333333333333334,0
0.8333333333333334,0
0.8333333333333334,0
0.8333333333333334,0
0.9166666666666666,0
0.8333333333333334,0.47368421052631576
0.75,0
0.5833333333333334,0
0.8333333333333334,0.5238095238095238
0.75,0
0.75,0
0.8333333333333334,0
0.9166666666666666,0
0.8333333333333334,0
0.9166666666666666,0
1,0
0.8333333333333334,0.4117647058823529
0.8333333333333334,0.09090909090909091
0.75,0
0.9166666666666666,0
0.9166666666666666,0
0.9166666666666666,0
0.8333333333333334,0
0.8333333333333334,0
0.9166666666666666,0
0.8333333333333334,0.4444444444444444
0.9166666666666666,0
0.9166666666666666,0.5769230769230769
0.9166666666666666,0
0.8333333333333334,0.4444444444444444
0.8333333333333334,0.23076923076923078
0.8333333333333334,0.47368421052631576
0.8333333333333334,0
0.8333333333333334,0
0.6666666666666666,0
0.9166666666666666,0
0.8333333333333334,0
0.9166666666666666,0.08333333333333333
0.8333333333333334,0
1,0
0.8333333333333334,0.375
0.8333333333333334,0
0.8181818181818182,0
0.8333333333333334,0.09090909090909091
0.75,0
0.75,0.25
0.8333333333333334,0
0.75,0.4375
0.8333333333333334,0.23076923076923078
0.75,0
0.9166666666666666,0
0.9166666666666666,0.15384615384615385
0.8333333333333334,0.16666666666666666
0.8333333333333334,0
1,0
0.8333333333333334,0
0.8333333333333334,0.23076923076923078
0.9166666666666666,0
0.8333333333333334,0
0.9166666666666666,0
0.9166666666666666,0
0.9166666666666666,0
0.8333333333333334,0
0.9166666666666666,0.08333333333333333
0.9166666666666666,0.15384615384615385
0.8333333333333334,0
0.8333333333333334,0
0.9166666666666666,0
0.9166666666666666,0
0.75,0
0.9166666666666666,0
1,0
0.75,0
0.75,0
0.9166666666666666,0.6451612903225806
0.9166666666666666,0
0.75,0
0.8333333333333334,0
0.9166666666666666,0.3125
0.8333333333333334,0
0.8333333333333334,0
0.75,0.1
0.8333333333333334,0
0.6666666666666666,0
0.75,0.3076923076923077
0.75,0
0.9166666666666666,0.08333333333333333
1,0.3684210526315789
1,0.04
0.9166666666666666,0.15384615384615385
0.9130434782608695,0
0.9583333333333334,0
1,0
0.9166666666666666,0
0.875,0
0.9166666666666666,0
0.9166666666666666,0
0.9166666666666666,0
0.9166666666666666,0
0.9583333333333334,0
0.9166666666666666,0
0.875,0
1,0
0.9565217391304348,0
0.9583333333333334,0
1,0.22580645161290322
0.9166666666666666,0
0.875,0
0.9583333333333334,0.28125
0.8333333333333334,0
0.9166666666666666,0
1,0
1,0
0.9583333333333334,0
0.9583333333333334,0
0.9565217391304348,0
0.9565217391304348,0
1,0
0.9166666666666666,0
0.9583333333333334,0
1,0
0.9583333333333334,0
0.9583333333333334,0
0.9583333333333334,0
0.9565217391304348,0
1,0.22580645161290322
0.9583333333333334,0
0.9583333333333334,0.30303030303030304
1,0
0.9583333333333334,0.14814814814814814
1,0.07692307692307693
1,0.28125
0.875,0
1,0.041666666666666664
1,0.04
0.9565217391304348,0
0.9565217391304348,0
1,0
0.8333333333333334,0
1,0
1,0.1724137931034483
0.9565217391304348,0
0.8260869565217391,0
0.9166666666666666,0
0.9130434782608695,0
0.9565217391304348,0.043478260869565216
0.875,0
0.9583333333333334,0.20689655172413793
0.9583333333333334,0.11538461538461539
0.9583333333333334,0
0.9583333333333334,0
0.9565217391304348,0
1,0.041666666666666664
0.9583333333333334,0
1,0
1,0
0.9565217391304348,0.08333333333333333
0.9583333333333334,0
1,0
0.9583333333333334,0
0.9130434782608695,0
0.9583333333333334,0
0.9166666666666666,0
1,0.1111111111111111
1,0.041666666666666664
0.9583333333333334,0
1,0
0.9583333333333334,0
1,0
0.9166666666666666,0
0.9565217391304348,0
0.9583333333333334,0
1,0
0.8695652173913043,0
1,0.4418604651162791
0.9583333333333334,0
0.9166666666666666,0
0.8695652173913043,0
1,0.11538461538461539
0.9166666666666666,0
0.9166666666666666,0
0.8695652173913043,0.047619047619047616
0.9166666666666666,0
0.9565217391304348,0
1,0.11538461538461539
0.875,0.045454545454545456
0.9583333333333334,0.041666666666666664
1,0.2
0.9375,0
0.9183673469387755,0.021739130434782608
0.8571428571428571,0
0.9183673469387755,0
0.9591836734693877,0
0.8958333333333334,0
0.875,0
0.8571428571428571,0
0.8775510204081632,0
0.875,0
0.8541666666666666,0
0.8775510204081632,0
0.8775510204081632,0
0.9183673469387755,0
0.8775510204081632,0
0.8367346938775511,0
0.8958333333333334,0
0.9795918367346939,0.07692307692307693
0.8163265306122449,0
0.8541666666666666,0
0.9387755102040817,0.11538461538461539
0.8571428571428571,0
0.8367346938775511,0
0.9387755102040817,0
0.9795918367346939,0
0.9387755102040817,0
0.8775510204081632,0
0.9387755102040817,0
0.8571428571428571,0
0.9166666666666666,0.022222222222222223
0.8775510204081632,0
0.9375,0
0.9795918367346939,0
0.9183673469387755,0
0.9183673469387755,0
0.9583333333333334,0
0.9375,0
0.9183673469387755,0.08163265306122448
0.8979591836734694,0
0.9183673469387755,0.1346153846153846
0.9795918367346939,0
0.9166666666666666,0.06382978723404255
0.9591836734693877,0.06
0.9591836734693877,0.0784313725490196
0.8541666666666666,0
0.9166666666666666,0
0.8775510204081632,0
0.9591836734693877,0
0.8775510204081632,0
0.9583333333333334,0
0.8367346938775511,0
0.9166666666666666,0
0.9387755102040817,0.061224489795918366
0.875,0
0.875,0
0.8958333333333334,0
0.8775510204081632,0
0.8958333333333334,0
0.8541666666666666,0
0.8571428571428571,0
0.9375,0.0425531914893617
0.8541666666666666,0
0.9795918367346939,0
0.9375,0.021739130434782608
0.9387755102040817,0
0.9183673469387755,0.0425531914893617
0.9591836734693877,0
0.9166666666666666,0
