X1,X2
0.875,0.8786127167630058
0.7083333333333334,0
0.9166666666666666,0.2413793103448276
1,0.07692307692307693
1,0.8297872340425532
0.75,0.9
0.9583333333333334,0
0.9583333333333334,0.041666666666666664
0.9166666666666666,0.6451612903225806
1,0
1,0
0.875,0
0.7916666666666666,0.7888888888888889
0.5,0.9378238341968912
0.8333333333333334,0.16666666666666666
1,0
0.9583333333333334,0.08
0.7916666666666666,0.898936170212766
1,0
0.9166666666666666,0
1,0
1,0
0.875,0
0.75,0
1,0
0.9583333333333334,0.20689655172413793
1,0.5555555555555556
1,0.7303370786516854
0.875,0.125
1,0
0.625,0
0.9583333333333334,0
0.7916666666666666,0.8442622950819673
1,0
1,0
0.875,0.27586206896551724
0.8333333333333334,0
1,0
1,0.07692307692307693
0.9583333333333334,0.8553459119496856
0.9166666666666666,0.9228070175438596
0.875,0
1,0.3142857142857143
0.8333333333333334,0
0.7916666666666666,0
0.875,0
1,0.6470588235294118
0.9166666666666666,0.89
1,0
1,0.6756756756756757
0.9583333333333334,0
0.875,0
1,0.5636363636363636
1,0
1,0
1,0.5471698113207547
0.9583333333333334,0
0.9583333333333334,0
0.875,0.8764705882352941
1,0
1,0.38461538461538464
0.9166666666666666,0.18518518518518517
0.8333333333333334,0
1,0.04
1,0.14285714285714285
0.75,0.7096774193548387
1,0.8356164383561644
1,0
0.9583333333333334,0.6461538461538462
1,0.07692307692307693
1,0.8048780487804879
1,0
0.9583333333333334,0
0.9583333333333334,0
1,0.04
0.7916666666666666,0
1,0
1,0
1,0.04
0.6666666666666666,0
1,0
1,0.04
1,0
0.9583333333333334,0
0.9166666666666666,0.8698224852071006
0.9166666666666666,0.2413793103448276
0.75,0
0.8333333333333334,0.8601398601398601
0.9166666666666666,0.6140350877192983
0.9166666666666666,0.8053097345132744
0.7916666666666666,0.05
0.9166666666666666,0
1,0.5862068965517241
0.75,0.35714285714285715
0.9583333333333334,0.20689655172413793
0.9583333333333334,0.6933333333333334
0.7916666666666666,0.7076923076923077
1,0.04
1,0.1111111111111111
1,0
0.9142857142857143,0.8171428571428572
0.8,0
0.8857142857142857,0.29545454545454547
1,0.05405405405405406
1,0.7407407407407407
0.8,0.8409090909090909
0.8857142857142857,0
0.9428571428571428,0.029411764705882353
1,0.5070422535211268
1,0
1,0
0.7714285714285715,0
0.8857142857142857,0.6630434782608695
0.42857142857142855,0.9305555555555556
0.8,0.06666666666666667
1,0
0.9714285714285714,0.05555555555555555
0.7142857142857143,0.8670212765957447
1,0
0.9428571428571428,0
1,0
1,0
0.8857142857142857,0
0.7142857142857143,0.4186046511627907
0.9142857142857143,0
1,0.2553191489361702
1,0.5569620253164557
1,0.5070422535211268
0.8857142857142857,0.06060606060606061
0.9714285714285714,0
0.6285714285714286,0
0.9714285714285714,0
0.7142857142857143,0.7863247863247863
0.9714285714285714,0
1,0
0.7714285714285715,0.5344827586206896
0.8285714285714286,0
1,0
0.9714285714285714,0.08108108108108109
0.9142857142857143,0.8012422360248447
0.8571428571428571,0.8872180451127819
0.9714285714285714,0
1,0.2708333333333333
0.8857142857142857,0
0.7714285714285715,0
0.8,0
1,0.33962264150943394
0.9142857142857143,0.84
1,0
1,0.5625
0.8857142857142857,0
0.8,0
1,0.5625
1,0
1,0
1,0.07894736842105263
