X1,X2,X3,X4
0.9534883720930233,0,0.6976744186046512,0
1,0,0.7441860465116279,0
0.9302325581395349,0,0.6744186046511628,0
0.9302325581395349,0,0.6744186046511628,0
1,0,0.7906976744186046,0
0.9767441860465116,0.6666666666666666,0.813953488372093,0.7058823529411765
0.8837209302325582,0,0.627906976744186,0
1,0,0.9302325581395349,0
0.9534883720930233,0,0.6744186046511628,0
0.9767441860465116,0.46153846153846156,0.7209302325581395,0.5373134328358209
0.9767441860465116,0,0.7906976744186046,0
0.9069767441860465,0,0.6976744186046512,0
0.9767441860465116,0,0.627906976744186,0
0.9767441860465116,0,0.813953488372093,0
1,0,0.6744186046511628,0
0.9767441860465116,0,0.7209302325581395,0
1,0,0.813953488372093,0
0.9534883720930233,0,0.6976744186046512,0
0.9069767441860465,0.025,0.627906976744186,0
0.9767441860465116,0,0.6976744186046512,0
0.9767441860465116,0,0.813953488372093,0
0.9767441860465116,0,0.7441860465116279,0
0.9767441860465116,0,0.7674418604651163,0
0.9767441860465116,0,0.9534883720930233,0
1,0,0.7209302325581395,0
1,0,0.8372093023255814,0
1,0,0.6976744186046512,0
1,0,0.8604651162790697,0
0.9069767441860465,0,0.7441860465116279,0
1,0,0.7906976744186046,0
1,0.5656565656565656,0.7906976744186046,0.6179775280898876
1,0,0.8372093023255814,0
0.9767441860465116,0,0.7441860465116279,0
1,0.5943396226415094,0.813953488372093,0.6428571428571429
0.9767441860465116,0,0.7441860465116279,0
0.9534883720930233,0,0.7209302325581395,0
1,0,0.7674418604651163,0
0.9302325581395349,0,0.6976744186046512,0
0.9767441860465116,0,0.8604651162790697,0
0.9534883720930233,0,0.627906976744186,0
1,0,0.7906976744186046,0
1,0.022727272727272728,0.5813953488372093,0
0.9302325581395349,0,0.4418604651162791,0
0.9767441860465116,0,0.7441860465116279,0
0.9302325581395349,0,0.7209302325581395,0
1,0,0.7674418604651163,0
0.8604651162790697,0,0.5581395348837209,0
0.9069767441860465,0.025,0.7209302325581395,0
1,0,0.7209302325581395,0
0.9767441860465116,0.7889447236180904,0.7906976744186046,0.8219895287958116
0.9534883720930233,0,0.6744186046511628,0
0.9302325581395349,0,0.6046511627906976,0
0.9767441860465116,0.5,0.6744186046511628,0.5915492957746479
1,0,0.6744186046511628,0
0.9767441860465116,0,0.6744186046511628,0
1,0,0.627906976744186,0
0.9302325581395349,0,0.6976744186046512,0
0.9767441860465116,0,0.7441860465116279,0
1,0,0.7674418604651163,0
1,0,0.7441860465116279,0
1,0.4691358024691358,0.6744186046511628,0.5671641791044776
0.9302325581395349,0,0.6744186046511628,0
1,0,0.9302325581395349,0
0.9767441860465116,0,0.7906976744186046,0
0.9534883720930233,0,0.6511627906976745,0
1,0,0.7209302325581395,0
1,0,0.8604651162790697,0
1,0,0.7209302325581395,0
0.9767441860465116,0.6216216216216216,0.8837209302325582,0.6415094339622641
1,0,0.8372093023255814,0
0.9767441860465116,0,0.7674418604651163,0
1,0,0.9069767441860465,0
1,0,0.7209302325581395,0
1,0,0.7674418604651163,0
0.9534883720930233,0,0.7441860465116279,0
1,0,0.7906976744186046,0
0.9767441860465116,0,0.6511627906976745,0
0.9767441860465116,0,0.8604651162790697,0
0.9302325581395349,0,0.7209302325581395,0
1,0,0.6976744186046512,0
0.9534883720930233,0,0.7906976744186046,0
1,0,0.6976744186046512,0
0.7906976744186046,0,0.6976744186046512,0
0.9767441860465116,0,0.7674418604651163,0
0.8604651162790697,0.02631578947368421,0.627906976744186,0
0.9534883720930233,0.08888888888888889,0.7209302325581395,0
0.9534883720930233,0.023809523809523808,0.9069767441860465,0
0.9302325581395349,0.024390243902439025,0.813953488372093,0
0.8604651162790697,0,0.7441860465116279,0
0.9534883720930233,0,0.7209302325581395,0
0.9767441860465116,0,0.7674418604651163,0
0.9767441860465116,0,0.8604651162790697,0
1,0,0.8372093023255814,0
0.9767441860465116,0,0.7441860465116279,0
1,0,0.6046511627906976,0
0.9767441860465116,0.045454545454545456,0.8372093023255814,0.05263157894736842
0.9534883720930233,0,0.7209302325581395,0
0.9534883720930233,0,0.7674418604651163,0
0.9534883720930233,0,0.7906976744186046,0
0.9302325581395349,0.047619047619047616,0.627906976744186,0
0.984375,0,0.71875,0
1,0,0.796875,0
0.9375,0,0.796875,0
0.984375,0,0.78125,0
1,0,0.875,0
0.96875,0.5079365079365079,0.890625,0.5289256198347108
0.890625,0,0.765625,0
1,0,0.9375,0
0.96875,0,0.828125,0
0.96875,0.3333333333333333,0.8125,0.37349397590361444
1,0,0.875,0
0.953125,0,0.671875,0
0.953125,0,0.828125,0
1,0,0.875,0
1,0,0.84375,0
1,0,0.75,0
0.984375,0,0.8125,0
0.96875,0.015873015873015872,0.640625,0
0.9375,0,0.65625,0
0.984375,0,0.671875,0
0.984375,0,0.828125,0
0.953125,0,0.75,0
0.96875,0.015873015873015872,0.78125,0
1,0,0.984375,0
1,0,0.765625,0
1,0,0.921875,0
1,0,0.84375,0
