X1,X2,X3,X4
0.9166666666666666,0.2413793103448276,0.75,0
0.8333333333333334,0,0.75,0
0.875,0,0.7083333333333334,0
0.9166666666666666,0,0.75,0
0.9583333333333334,0,0.7916666666666666,0
0.9583333333333334,0,0.75,0
0.7083333333333334,0,0.7083333333333334,0
0.9166666666666666,0,0.75,0
0.9583333333333334,0,0.8333333333333334,0
0.9166666666666666,0,0.8333333333333334,0
0.9166666666666666,0,0.75,0
0.9166666666666666,0,0.8333333333333334,0
0.875,0,0.7083333333333334,0
0.9583333333333334,0,0.9583333333333334,0
0.7083333333333334,0,0.5833333333333334,0
0.9166666666666666,0,0.5,0
1,0.04,0.9583333333333334,0
0.875,0,0.5416666666666666,0
0.8333333333333334,0,0.5833333333333334,0
0.875,0,0.7083333333333334,0
1,0,0.7916666666666666,0
0.7083333333333334,0,0.6666666666666666,0
0.875,0,0.7916666666666666,0
0.9583333333333334,0,0.9583333333333334,0
0.9583333333333334,0,0.875,0
1,0,0.875,0
0.9583333333333334,0,0.6666666666666666,0
1,0,0.9166666666666666,0
0.6666666666666666,0,0.625,0
0.9166666666666666,0,0.8333333333333334,0
0.9166666666666666,0,0.7083333333333334,0
0.9166666666666666,0,0.7916666666666666,0
0.9583333333333334,0,0.6666666666666666,0
0.9583333333333334,0,0.7083333333333334,0
1,0,0.875,0
0.875,0,0.5833333333333334,0
1,0,0.6666666666666666,0
1,0,0.7916666666666666,0
0.9583333333333334,0,0.9583333333333334,0
0.875,0,0.5,0
1,0,0.875,0
1,0,0.75,0
0.9583333333333334,0.11538461538461539,0.5416666666666666,0
0.9583333333333334,0,0.5833333333333334,0
0.875,0,0.8333333333333334,0
0.875,0,0.7083333333333334,0
0.7916666666666666,0,0.5416666666666666,0
0.9166666666666666,0,0.6666666666666666,0
0.9583333333333334,0,0.7916666666666666,0
0.875,0,0.875,0
1,0,0.7083333333333334,0
1,0,0.8333333333333334,0
0.9166666666666666,0,0.75,0
1,0,0.75,0
0.9583333333333334,0,0.75,0
0.8333333333333334,0,0.7083333333333334,0
0.8333333333333334,0,0.6666666666666666,0
0.9583333333333334,0,0.7916666666666666,0
0.9583333333333334,0,0.7916666666666666,0
1,0,0.7916666666666666,0
0.875,0,0.8333333333333334,0
0.875,0,0.7916666666666666,0
0.9583333333333334,0,0.875,0
0.9583333333333334,0,0.8333333333333334,0
0.9583333333333334,0,0.6666666666666666,0
0.9583333333333334,0,0.75,0
1,0.04,0.9583333333333334,0
0.875,0,0.6666666666666666,0
0.9166666666666666,0,0.8333333333333334,0
1,0,0.9166666666666666,0
0.9583333333333334,0,0.7916666666666666,0
0.9583333333333334,0,0.7916666666666666,0
0.875,0,0.7916666666666666,0
0.9583333333333334,0,0.75,0
0.75,0,0.7083333333333334,0
0.9166666666666666,0,0.75,0
0.9166666666666666,0,0.8333333333333334,0
0.9583333333333334,0,0.875,0
0.875,0,0.6666666666666666,0
0.9583333333333334,0,0.8333333333333334,0
0.9166666666666666,0,0.8333333333333334,0
0.9166666666666666,0,0.8333333333333334,0
0.8333333333333334,0,0.75,0
1,0,0.9166666666666666,0
0.7083333333333334,0,0.6666666666666666,0
0.8333333333333334,0,0.75,0
0.9583333333333334,0,0.875,0
0.9166666666666666,0,0.75,0
0.8333333333333334,0,0.6666666666666666,0
0.8333333333333334,0,0.7083333333333334,0
0.9583333333333334,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.8333333333333334,0
0.9166666666666666,0.21428571428571427,0.8333333333333334,0
0.9583333333333334,0,0.75,0
0.9583333333333334,0,0.7083333333333334,0
0.9583333333333334,0.34285714285714286,0.6666666666666666,0
0.9166666666666666,0,0.875,0
0.9583333333333334,0,0.8333333333333334,0
0.9166666666666666,0,0.75,0
0.9428571428571428,0.08333333333333333,0.7714285714285715,0
0.8571428571428571,0,0.7428571428571429,0
0.8571428571428571,0,0.4857142857142857,0
0.8857142857142857,0,0.8285714285714286,0
0.9428571428571428,0,0.7142857142857143,0
1,0,0.8857142857142857,0
0.7714285714285715,0,0.6,0
0.9428571428571428,0,0.7428571428571429,0
0.9714285714285714,0,0.7428571428571429,0
0.9142857142857143,0,0.8571428571428571,0
0.9142857142857143,0,0.8285714285714286,0
0.8857142857142857,0,0.7428571428571429,0
0.8285714285714286,0,0.7714285714285715,0
0.9714285714285714,0,0.9714285714285714,0
0.7142857142857143,0,0.6285714285714286,0
0.9428571428571428,0,0.6285714285714286,0
1,0.05405405405405406,0.8571428571428571,0
0.9714285714285714,0.05555555555555555,0.8571428571428571,0
0.9714285714285714,0,0.6,0
0.8857142857142857,0,0.6,0
0.8857142857142857,0,0.6571428571428571,0
0.8285714285714286,0,0.6285714285714286,0
0.8571428571428571,0,0.5714285714285714,0
0.9428571428571428,0,0.9428571428571428,0
0.9428571428571428,0,0.8,0
1,0,0.9142857142857143,0
0.9428571428571428,0,0.8285714285714286,0
1,0,0.8571428571428571,0
0.8571428571428571,0,0.6285714285714286,0
0.9428571428571428,0,0.7142857142857143,0
0.9428571428571428,0,0.8,0
0.9428571428571428,0,0.7714285714285715,0
0.9142857142857143,0,0.7714285714285715,0
0.9142857142857143,0,0.8,0
0.9428571428571428,0,0.7428571428571429,0
0.9428571428571428,0,0.6857142857142857,0
1,0,0.8,0
1,0,0.8857142857142857,0
1,0,0.9142857142857143,0
0.8857142857142857,0,0.6,0
1,0,0.8857142857142857,0
1,0,0.6285714285714286,0
0.9428571428571428,0.08333333333333333,0.5714285714285714,0
0.9714285714285714,0.05555555555555555,0.6,0
0.9714285714285714,0,0.8571428571428571,0
0.8571428571428571,0,0.7142857142857143,0
0.9428571428571428,0,0.5428571428571428,0
0.8857142857142857,0,0.5714285714285714,0
0.8857142857142857,0,0.7142857142857143,0
0.9428571428571428,0,0.8857142857142857,0
1,0,0.7714285714285715,0
1,0,0.8285714285714286,0
0.8857142857142857,0,0.7714285714285715,0
1,0,0.7142857142857143,0
0.9142857142857143,0,0.6857142857142857,0
0.9142857142857143,0,0.5714285714285714,0
0.8,0,0.6571428571428571,0
0.9428571428571428,0,0.8,0
0.9142857142857143,0,0.8,0
0.9714285714285714,0,0.8285714285714286,0
0.9428571428571428,0,0.7714285714285715,0
0.9714285714285714,0,0.8285714285714286,0
0.9714285714285714,0,0.8571428571428571,0
1,0,0.7714285714285715,0
1,0,0.6571428571428571,0
0.9428571428571428,0,0.7142857142857143,0
1,0.027777777777777776,0.9428571428571428,0
0.9428571428571428,0,0.6571428571428571,0
0.8571428571428571,0,0.7714285714285715,0
1,0,0.9714285714285714,0
1,0,0.8285714285714286,0
0.9428571428571428,0,0.8285714285714286,0
0.8285714285714286,0,0.7428571428571429,0
0.9428571428571428,0,0.7142857142857143,0
0.8571428571428571,0,0.6857142857142857,0
1,0,0.6571428571428571,0
0.9428571428571428,0,0.8571428571428571,0
0.9142857142857143,0,0.8285714285714286,0
0.8857142857142857,0,0.6857142857142857,0
0.9428571428571428,0,0.8,0
0.9428571428571428,0,0.6857142857142857,0
1,0,0.8,0
0.9117647058823529,0,0.7647058823529411,0
0.9714285714285714,0,0.8571428571428571,0
0.7142857142857143,0,0.6857142857142857,0
0.7647058823529411,0.037037037037037035,0.6470588235294118,0
0.9714285714285714,0,0.9142857142857143,0
0.9428571428571428,0,0.7714285714285715,0
0.8,0,0.6285714285714286,0
0.9714285714285714,0,0.7714285714285715,0
0.9428571428571428,0,0.8857142857142857,0
0.9142857142857143,0,0.6857142857142857,0
0.9428571428571428,0,0.7142857142857143,0
0.8285714285714286,0.21621621621621623,0.6857142857142857,0
0.9428571428571428,0,0.6285714285714286,0
0.9142857142857143,0,0.8,0
0.9428571428571428,0.25,0.6285714285714286,0
0.9428571428571428,0,0.8571428571428571,0
0.9714285714285714,0,0.8571428571428571,0
0.8857142857142857,0,0.8,0
0.9393939393939394,0,0.696969696969697,0
0.7878787878787878,0,0.696969696969697,0
0.8484848484848485,0,0.6363636363636364,0
0.9242424242424242,0,0.6212121212121212,0
0.9696969696969697,0,0.8181818181818182,0
0.9242424242424242,0,0.7575757575757576,0
0.696969696969697,0,0.5757575757575758,0
0.9090909090909091,0,0.7121212121212122,0
0.9545454545454546,0,0.7272727272727273,0
0.8939393939393939,0,0.7727272727272727,0
0.9393939393939394,0,0.803030303030303,0
0.8787878787878788,0,0.7575757575757576,0
0.7878787878787878,0,0.7272727272727273,0
0.8939393939393939,0,0.8787878787878788,0
0.7121212121212122,0,0.6515151515151515,0
0.803030303030303,0,0.6212121212121212,0
1,0.014925373134328358,0.7727272727272727,0
0.8939393939393939,0,0.6515151515151515,0
0.8484848484848485,0,0.5909090909090909,0
0.9393939393939394,0,0.6818181818181818,0
0.9393939393939394,0,0.7121212121212122,0
0.696969696969697,0,0.6212121212121212,0
0.9393939393939394,0,0.696969696969697,0
0.9090909090909091,0,0.8939393939393939,0
0.9393939393939394,0,0.7575757575757576,0
0.9696969696969697,0,0.8181818181818182,0
0.9393939393939394,0,0.7424242424242424,0
1,0,0.8333333333333334,0
0.6818181818181818,0,0.5606060606060606,0
0.9090909090909091,0,0.7121212121212122,0
0.9090909090909091,0,0.7272727272727273,0
0.9090909090909091,0,0.6818181818181818,0
0.9242424242424242,0,0.696969696969697,0
0.9090909090909091,0,0.6818181818181818,0
0.9545454545454546,0,0.8181818181818182,0
0.8787878787878788,0,0.5757575757575758,0
0.9545454545454546,0,0.6666666666666666,0
0.9242424242424242,0,0.7272727272727273,0
0.9696969696969697,0,0.8181818181818182,0
0.7878787878787878,0,0.5606060606060606,0
0.9848484848484849,0,0.8181818181818182,0
0.9696969696969697,0,0.6515151515151515,0
0.9090909090909091,0.03225806451612903,0.6212121212121212,0
0.9393939393939394,0.015873015873015872,0.7424242424242424,0
0.9090909090909091,0,0.8181818181818182,0
0.8636363636363636,0,0.6666666666666666,0
0.8939393939393939,0,0.5757575757575758,0
0.7878787878787878,0,0.6060606060606061,0
0.9545454545454546,0,0.803030303030303,0
0.9545454545454546,0,0.8484848484848485,0
1,0,0.696969696969697,0
1,0,0.7272727272727273,0
0.8181818181818182,0,0.6818181818181818,0
0.9545454545454546,0,0.6818181818181818,0
0.9242424242424242,0,0.6515151515151515,0
0.9090909090909091,0,0.6212121212121212,0
0.7424242424242424,0,0.5303030303030303,0
0.9545454545454546,0,0.803030303030303,0
0.9242424242424242,0,0.7727272727272727,0
0.9545454545454546,0,0.803030303030303,0
0.9393939393939394,0,0.803030303030303,0
0.9696969696969697,0,0.7575757575757576,0
0.9696969696969697,0,0.7878787878787878,0
0.9393939393939394,0,0.7575757575757576,0
0.9696969696969697,0,0.6212121212121212,0
0.9242424242424242,0,0.696969696969697,0
0.9696969696969697,0,0.8787878787878788,0
0.9393939393939394,0,0.6515151515151515,0
0.8333333333333334,0,0.7272727272727273,0
0.9848484848484849,0,0.8939393939393939,0
0.9545454545454546,0,0.7727272727272727,0
0.9393939393939394,0,0.7727272727272727,0
0.9545454545454546,0,0.8787878787878788,0
0.9393939393939394,0,0.6515151515151515,0
0.7878787878787878,0,0.6666666666666666,0
0.8939393939393939,0,0.7878787878787878,0
