X1,X2,X3,X4
0.8947368421052632,0,0.631578947368421,0
0.9473684210526315,0.05263157894736842,0.631578947368421,0
0.8947368421052632,0,0.8421052631578947,0
1,0,0.631578947368421,0
1,0,1,0
0.9473684210526315,0.6086956521739131,0.6842105263157895,0.6829268292682927
0.9473684210526315,0,0.7368421052631579,0
0.9473684210526315,0,0.7894736842105263,0
0.9473684210526315,0.18181818181818182,0.7368421052631579,0
0.9473684210526315,0.5813953488372093,0.7894736842105263,0.625
1,0,0.8421052631578947,0
1,0,0.6842105263157895,0
0.9473684210526315,0.1,0.6842105263157895,0
1,0,0.8421052631578947,0
1,0,0.8421052631578947,0
1,0,0.7894736842105263,0
0.9473684210526315,0,0.7894736842105263,0
0.8947368421052632,0.05555555555555555,0.631578947368421,0
1,0.5128205128205128,0.7368421052631579,0
0.9473684210526315,0.05263157894736842,0.631578947368421,0
0.9473684210526315,0,0.8421052631578947,0
1,0,0.8947368421052632,0
0.9473684210526315,0.14285714285714285,0.8421052631578947,0
1,0.09523809523809523,1,0
0.9473684210526315,0,0.8421052631578947,0
1,0,0.8947368421052632,0
1,0.3448275862068966,0.7368421052631579,0
1,0.05,0.8947368421052632,0
0.8947368421052632,0.2608695652173913,0.6842105263157895,0
0.9473684210526315,0,0.8947368421052632,0
0.9473684210526315,0.4375,0.7894736842105263,0.16666666666666666
0.9473684210526315,0,0.8947368421052632,0
1,0,0.8421052631578947,0
0.9473684210526315,0.6470588235294118,0.8947368421052632,0.66
1,0,0.9473684210526315,0
0.9473684210526315,0,0.7368421052631579,0
0.9473684210526315,0.1,0.6842105263157895,0
0.7368421052631579,0.125,0.6842105263157895,0
1,0.05,0.9473684210526315,0.05263157894736842
1,0.05,0.8421052631578947,0
1,0.09523809523809523,0.9473684210526315,0
1,0.17391304347826086,0.7894736842105263,0
0.8421052631578947,0.15789473684210525,0.631578947368421,0
1,0,0.7894736842105263,0
1,0.13636363636363635,0.7894736842105263,0
0.8947368421052632,0,0.6842105263157895,0
1,0,0.9473684210526315,0
1,0,0.8947368421052632,0
0.9473684210526315,0.21739130434782608,0.7894736842105263,0
0.9473684210526315,0.8021978021978022,0.8947368421052632,0.7976190476190477
1,0,0.7894736842105263,0
0.9473684210526315,0,0.5263157894736842,0
0.9473684210526315,0,0.7368421052631579,0
