X1,X2,X3,X4
0.8333333333333334,0,0.7142857142857143,0
0.75,0.1,0.42857142857142855,0.25
0.75,0,0.5714285714285714,0
0.75,0,0.7142857142857143,0
0.9166666666666666,0,0.8571428571428571,0
0.9166666666666666,0.5925925925925926,0.8571428571428571,0
0.5833333333333334,0,0.42857142857142855,0
0.9166666666666666,0,0.7142857142857143,0
0.5833333333333334,0,0.7142857142857143,0
0.6666666666666666,0,0.8571428571428571,0
1,0,0.8571428571428571,0
0.6666666666666666,0,0.7142857142857143,0
0.6666666666666666,0,0.5714285714285714,0
0.75,0,0.7142857142857143,0
0.8333333333333334,0,0.5714285714285714,0
0.8333333333333334,0,0.7142857142857143,0
0.8333333333333334,0,0.7142857142857143,0
0.6666666666666666,0,0.42857142857142855,0
0.5833333333333334,0,0.5714285714285714,0
0.75,0,0.7142857142857143,0
0.9166666666666666,0,0.8571428571428571,0
0.6666666666666666,0,0.7142857142857143,0
0.9166666666666666,0,0.7142857142857143,0
1,0,1,0
0.9166666666666666,0,0.8571428571428571,0
0.8333333333333334,0,0.7142857142857143,0
0.6666666666666666,0,0.7142857142857143,0
0.8333333333333334,0,0.7142857142857143,0
0.5833333333333334,0,0.42857142857142855,0
0.9166666666666666,0,0.7142857142857143,0
0.9166666666666666,0,0.7142857142857143,0
0.75,0,0.5714285714285714,0
1,0,0.8571428571428571,0
0.6666666666666666,0,0.7142857142857143,0
0.75,0,0.7142857142857143,0
0.8333333333333334,0,0.5714285714285714,0
0.8333333333333334,0,0.5714285714285714,0
0.5833333333333334,0,0.5714285714285714,0
0.75,0,0.8571428571428571,0
0.75,0,0.7142857142857143,0
1,0,0.8571428571428571,0
0.75,0,0.5714285714285714,0
0.5833333333333334,0.125,0.5714285714285714,0
0.5,0,0.5714285714285714,0
0.5,0,0.5714285714285714,0
0.6666666666666666,0,0.8571428571428571,0
0.9166666666666666,0,0.8571428571428571,0
0.75,0,0.7142857142857143,0
0.9166666666666666,0,0.5714285714285714,0
0.8333333333333334,0.6551724137931034,0.8571428571428571,0
0.8333333333333334,0,0.5714285714285714,0
0.8333333333333334,0,0.42857142857142855,0
0.75,0,0.5714285714285714,0
1,0,0.8571428571428571,0
0.8333333333333334,0,0.42857142857142855,0
0.5833333333333334,0,0.7142857142857143,0
0.5833333333333334,0,0.5714285714285714,0
0.8333333333333334,0,0.7142857142857143,0
0.6666666666666666,0,0.7142857142857143,0
0.75,0,0.5714285714285714,0
0.8333333333333334,0,0.8571428571428571,0
0.8333333333333334,0,0.5714285714285714,0
0.8333333333333334,0,0.7142857142857143,0
0.75,0,0.5714285714285714,0
0.8333333333333334,0,0.5714285714285714,0
0.75,0,0.8571428571428571,0
0.8333333333333334,0,0.7142857142857143,0
0.6666666666666666,0,0.7142857142857143,0
0.75,0,0.5714285714285714,0
1,0,0.8571428571428571,0
0.5,0,0.5714285714285714,0
0.9166666666666666,0,0.8571428571428571,0
0.8333333333333334,0,0.7142857142857143,0
0.9166666666666666,0.08333333333333333,0.7142857142857143,0
0.6666666666666666,0,0.8571428571428571,0
0.9166666666666666,0,0.7142857142857143,0
0.9166666666666666,0,0.7142857142857143,0
0.75,0,0.42857142857142855,0
0.8333333333333334,0.09090909090909091,0.42857142857142855,0
0.75,0,0.5714285714285714,0
0.6666666666666666,0,0.5714285714285714,0
0.8333333333333334,0,0.7142857142857143,0
0.6666666666666666,0,0.5714285714285714,0
0.6666666666666666,0.2727272727272727,0.5714285714285714,0
0.6666666666666666,0,0.7142857142857143,0
0.8333333333333334,0,0.42857142857142855,0
0.8333333333333334,0,0.7142857142857143,0
0.75,0,0.42857142857142855,0
0.6666666666666666,0,0.5714285714285714,0
0.75,0,0.5714285714285714,0
0.5,0,0.42857142857142855,0
0.75,0,0.7142857142857143,0
0.75,0,0.7142857142857143,0
1,0,0.8571428571428571,0
0.75,0,0.7142857142857143,0
0.5,0,0.5714285714285714,0
0.9166666666666666,0,0.5714285714285714,0
0.9166666666666666,0,0.8571428571428571,0
0.8333333333333334,0,0.7142857142857143,0
0.8333333333333334,0,0.7142857142857143,0
0.9166666666666666,0,0.7647058823529411,0
0.9583333333333334,0,0.8235294117647058,0
