X1,X2
0,NA
0.9166666666666666,0.8705882352941177
0,NA
0.6666666666666666,0.8888888888888888
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
1,0.8620689655172413
0,NA
0,NA
0.3333333333333333,0.9452054794520548
0,NA
0,NA
0,NA
0,NA
0.4166666666666667,0
0.6666666666666666,0
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
1,0.8441558441558441
0,NA
0,NA
0,NA
0.9166666666666666,0.875
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0.6666666666666666,0.1111111111111111
0,NA
0.6666666666666666,0.8947368421052632
0,NA
0,NA
0.9166666666666666,0.8035714285714286
0,NA
0.9166666666666666,0.08333333333333333
0,NA
0.5833333333333334,0
0.3333333333333333,0
0.6666666666666666,0
0,NA
0,NA
0,NA
0.6666666666666666,0
0,NA
0,NA
0,NA
0,NA
0,NA
1,0.8441558441558441
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0.8333333333333334,0
0,NA
0.6666666666666666,0
0,NA
0,NA
0,NA
0.5833333333333334,0.2222222222222222
1,0.8421052631578947
0,NA
0,NA
0,NA
0,NA
0.3333333333333333,0
0,NA
0,NA
0,NA
0,NA
0.9166666666666666,0.8641975308641975
0,NA
0.9166666666666666,0.8735632183908046
NA,NA
NA,NA
0,NA
0,NA
0,NA
0,NA
0.9583333333333334,0.6349206349206349
1,0.14285714285714285
0.375,0.7352941176470589
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
1,0.7142857142857143
0,NA
0,NA
0.625,0.6666666666666666
0,NA
0,NA
0,NA
0,NA
0.5416666666666666,0
0.75,0
0,NA
0,NA
0.375,0
0,NA
0.5,0
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
1,0.7241379310344828
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0.9583333333333334,0.3611111111111111
0,NA
0,NA
0,NA
0,NA
1,0.2
0,NA
1,0.04
0,NA
0.5,0
0.4166666666666667,0
1,0.5555555555555556
0,NA
0,NA
0,NA
1,0.29411764705882354
0,NA
0,NA
0.625,0
0,NA
0,NA
1,0.6470588235294118
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0.9166666666666666,0
0,NA
0.375,0
0,NA
0,NA
0,NA
0,NA
1,0.6756756756756757
0,NA
0.6666666666666666,0
0,NA
0,NA
0.375,0
0,NA
0,NA
0,NA
0.8333333333333334,0
1,0.7272727272727273
0,NA
1,0.5555555555555556
0,NA
0.20833333333333334,0
0,NA
0,NA
0,NA
0,NA
0.9183673469387755,0.3382352941176471
0,NA
0.16326530612244897,0
0,NA
0.5306122448979592,0
0,NA
0,NA
0,NA
0,NA
0,NA
0.9387755102040817,0.02127659574468085
0,NA
0,NA
0.6122448979591837,0
0,NA
0,NA
0,NA
0,NA
0.8367346938775511,0
0.42857142857142855,0
0,NA
0,NA
0,NA
0,NA
0.5714285714285714,0
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0.42857142857142855,0.4
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
0.3877551020408163,0
0.9795918367346939,0.3924050632911392
0,NA
0.40816326530612246,0.2
0,NA
0.3673469387755102,0
0.9183673469387755,0.021739130434782608
0,NA
1,0
0.7142857142857143,0
0,NA
0.40816326530612246,0
0.40816326530612246,0
0,NA
0,NA
0,NA
0.8163265306122449,0
0,NA
0,NA
1,0
0,NA
0,NA
0.5306122448979592,0.16129032258064516
0,NA
0,NA
0,NA
0,NA
0,NA
0,NA
1,0
0,NA
0.8163265306122449,0
0,NA
0.5918367346938775,0
0,NA
0.6530612244897959,0
NA,NA
0.20408163265306123,0
0,NA
0,NA
0,NA
0.20408163265306123,0
0,NA
0,NA
0.3673469387755102,0
0,NA
1,0.2222222222222222
0,NA
0.9591836734693877,0.17543859649122806
NA,NA
NA,NA
0,NA
0,NA
0,NA
0,NA
0.75,0.07352941176470588
NA,NA
0.27380952380952384,0
0,NA
0.4523809523809524,0.13636363636363635
0,NA
0,NA
NA,NA
0,NA
0,NA
0.9761904761904762,0.03529411764705882
0,NA
0,NA
0.9523809523809523,0.08045977011494253
0,NA
0,NA
0,NA
0,NA
0.9047619047619048,0.08433734939759036
0.9642857142857143,0.07954545454545454
0,NA
0,NA
0.9404761904761905,0.036585365853658534
0,NA
0.4523809523809524,0.07317073170731707
0,NA
0.047619047619047616,0
0,NA
0,NA
0,NA
0,NA
0.27380952380952384,0
