X1,X2,X3,X4
0.5833333333333334,0,0.5833333333333334,0
0.8333333333333334,0,0.8333333333333334,0
1,0,1,0
1,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.8333333333333334,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.75,0
0.75,0,0.75,0
1,0,1,0
1,0,0.9166666666666666,0
1,0,1,0
0.8333333333333334,0,0.8333333333333334,0
0.75,0,0.6666666666666666,0
0.75,0,0.75,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
1,0,0.8333333333333334,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
1,0,0.9166666666666666,0
1,0,1,0
0.75,0,0.75,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.9166666666666666,0
1,0,1,0
1,0,0.8333333333333334,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.75,0
0.9166666666666666,0,0.9166666666666666,0
0.75,0,0.75,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.5,0
0.4166666666666667,0,0.4166666666666667,0
0.9166666666666666,0,0.75,0
0.8333333333333334,0,0.8333333333333334,0
1,0,1,0
0.9166666666666666,0,0.8333333333333334,0
1,0,1,0
1,0,0.8333333333333334,0
0.9166666666666666,0,0.9166666666666666,0
0.5,0,0.5,0
0.75,0,0.75,0
1,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.75,0
1,0,1,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0.6764705882352942,0.8333333333333334,0.696969696969697
1,0.3333333333333333,1,0.3333333333333333
1,0.5862068965517241,0.8333333333333334,0.6296296296296297
0.8333333333333334,0,0.6666666666666666,0
0.75,0,0.75,0
0.9166666666666666,0.08333333333333333,0.6666666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.6666666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
1,0,1,0
1,0,1,0
0.9166666666666666,0,0.6666666666666666,0
0.9166666666666666,0,0.9166666666666666,0
0.5,0,0.5,0
0.5,0,0.5,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
1,0,1,0
0.6666666666666666,0,0.5833333333333334,0
1,0,1,0
1,0,1,0
1,0,1,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.9166666666666666,0
0.9166666666666666,0,0.6666666666666666,0
0.9166666666666666,0.6451612903225806,0.8333333333333334,0.6666666666666666
1,0,1,0
0.6666666666666666,0,0.6666666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,1,0
1,0,1,0
1,0,0.5833333333333334,0
1,0,0.9166666666666666,0
0.75,0,0.75,0
0.9166666666666666,0.7708333333333334,0.8333333333333334,0.7872340425531915
0.8333333333333334,0,0.5,0
1,0,1,0
0.8333333333333334,0,0.8333333333333334,0
1,0,0.9166666666666666,0
0.9166666666666666,0,0.9166666666666666,0
1,0,0.9166666666666666,0
