X1,X2
0.5813953488372093,0.07407407407407407
0.6744186046511628,0.46296296296296297
0.46511627906976744,0
0.20930232558139536,0
0.5116279069767442,0
0.9069767441860465,0.2777777777777778
0.20930232558139536,0.35714285714285715
0.3023255813953488,0
0.627906976744186,0
0.3488372093023256,0
0.6744186046511628,0
0.4418604651162791,0.32142857142857145
0.11627906976744186,0
0.4883720930232558,0
0.37209302325581395,0
0.27906976744186046,0.14285714285714285
0.4883720930232558,0.6557377049180327
0.4883720930232558,0.9146341463414634
0.6511627906976745,0.6
0.2558139534883721,0
0.3953488372093023,0
0.4186046511627907,0.18181818181818182
0.5116279069767442,0.47619047619047616
0.6511627906976745,0
0.7674418604651163,0.32653061224489793
0.6511627906976745,0.034482758620689655
0.46511627906976744,0
0.5116279069767442,0
0.3488372093023256,0.375
0.7674418604651163,0
0.627906976744186,0.7452830188679245
0.5348837209302325,0
0.46511627906976744,0.25925925925925924
0.4418604651162791,0
0.5813953488372093,0.9303621169916435
0.5813953488372093,0.7967479674796748
0.37209302325581395,0
0.7441860465116279,0
0.3488372093023256,0.21052631578947367
0.5813953488372093,0.5614035087719298
0.4186046511627907,0
0.5581395348837209,0.22580645161290322
0.37209302325581395,0.5428571428571428
0.4883720930232558,0.125
0.27906976744186046,0
0.6744186046511628,0.3829787234042553
0.3023255813953488,0
0.813953488372093,0.07894736842105263
0.5813953488372093,0.16666666666666666
0.6744186046511628,0
0.5348837209302325,0
0.6976744186046512,0
0.5348837209302325,0.041666666666666664
0.6046511627906976,0.1875
0.3488372093023256,0.7692307692307693
0.5116279069767442,0.12
0.4186046511627907,0
0.6511627906976745,0
0.5813953488372093,0
0.7441860465116279,0.030303030303030304
0.5813953488372093,0.9221183800623053
0.37209302325581395,0
0.5813953488372093,0.2857142857142857
0.6511627906976745,0
0.6046511627906976,0.38095238095238093
0.5581395348837209,0.9408866995073891
0.627906976744186,0
0.5581395348837209,0.04
0.27906976744186046,0
0.7209302325581395,0
0.46511627906976744,0
0.6046511627906976,0
0.46511627906976744,0.047619047619047616
0.37209302325581395,0.38461538461538464
0.4186046511627907,0.5
0.37209302325581395,0.42857142857142855
0.7209302325581395,0.7459016393442623
0.4883720930232558,0
0.6744186046511628,0
0.627906976744186,0.55
0.4883720930232558,0.34375
0.4418604651162791,0
0.3953488372093023,0
0.6511627906976745,0
0.27906976744186046,0
0.47619047619047616,0.4594594594594595
0.7906976744186046,0
0.16279069767441862,0
0.2558139534883721,0
0.5238095238095238,0.819672131147541
0.4883720930232558,0
0.5813953488372093,0
0.5581395348837209,0
0.5813953488372093,0.5689655172413793
0.3488372093023256,0
0.4418604651162791,0
0.2558139534883721,0
0.3488372093023256,0
0.7441860465116279,0.030303030303030304
0.5952380952380952,0.8809523809523809
0.5,0
0.5714285714285714,0.4
0.390625,0
0.28125,0
0.84375,0.01818181818181818
0.84375,0
0.15625,0.16666666666666666
0.25,0
0.484375,0
0.34375,0
0.734375,0
0.421875,0.3076923076923077
0.09375,0
0.390625,0
0.46875,0.5652173913043478
0.28125,0.1
0.4444444444444444,0.5409836065573771
0.609375,0.13333333333333333
0.453125,0.532258064516129
0.1875,0
0.296875,0
0.296875,0.09523809523809523
0.375,0.4146341463414634
0.671875,0
0.78125,0.07407407407407407
0.515625,0
0.484375,0
0.484375,0.06060606060606061
0.265625,0.34615384615384615
0.6875,0
0.46875,0.7115384615384616
0.6875,0
0.25,0
0.21875,0
0.671875,0
0.5,0.7009345794392523
0.484375,0
0.71875,0.02127659574468085
0.2857142857142857,0.18181818181818182
0.546875,0.4166666666666667
0.421875,0
0.703125,0.5161290322580645
0.421875,0.2702702702702703
0.4375,0.2631578947368421
0.34375,0
0.640625,0.2807017543859649
0.140625,0
0.828125,0.03636363636363636
0.515625,0.1951219512195122
0.65625,0.023255813953488372
0.5625,0
0.40625,0
0.53125,0.08108108108108109
0.546875,0.14634146341463414
0.3333333333333333,0.6865671641791045
0.359375,0.041666666666666664
0.34375,0.043478260869565216
0.640625,0.023809523809523808
0.421875,0
0.578125,0
